MaterialTicker,ExchangeCode,MMBuy,MMSell,PriceAverage,AskCount,Ask,Supply,BidCount,Bid,Demand,FullTicker,Open,Close,High,Low,Traded,OpenYesterday,CloseYesterday,HighYesterday,LowYesterday,TradedYesterday,TWAP7D,VWAP7D,Traded7D,AverageTraded7D,TWAP30D,VWAP30D,Traded30D,AverageTraded30D
"THF","IC1","","",348.35,958,350,1819,"","",0,"THF.IC1","","","","","","","","","","",347.5,347.5,360,51.43,344.4,347.46,2031,67.7
"THF","NC1","","",359,60,359,4104,3700,330,3700,"THF.NC1","","","","","","","","","","",343.5,331.69,960,137.14,349.97,347.24,4586,152.87
"THF","NC2","","",260,100,350,240,"","",0,"THF.NC2","","","","","","","","","","","","","","","","","",""
"THP","AI1","","",4500,20,4350,400,"","",0,"THP.AI1","","","","","","","","","","","","","","","","","",""
"THP","CI1","","",4590,59,4570,249,"","",0,"THP.CI1","","","","","","","","","","","","","","",4590,4590,5,0.17
"THP","CI2","","",2398.85,"","",0,"","",0,"THP.CI2","","","","","","","","","","","","","","","","","",""
"THP","IC1","","",4500,"","",0,"","",0,"THP.IC1","","","","","","","","","","","","","","","","","",""
"THP","NC1","","",5000,160,6400,230,"","",0,"THP.NC1","","","","","","","","","","",5875,6458.33,240,34.29,5083.33,5539.85,600,20
"THP","NC2","","",2398.85,"","",0,"","",0,"THP.NC2","","","","","","","","","","","","","","","","","",""
"TI","AI1","","",2800,100,2800,4657,300,1360,2670,"TI.AI1","","","","","","","","","","",2125,2124.07,1607,229.57,2271.88,2201.04,3412,113.73
"TI","CI1","","",1610,90,2990,375,108,1610,2708,"TI.CI1","","","","","","","","","","",1975,2113.45,29,4.14,2915.56,3118.5,286,9.53
"TI","CI2","","",600.57,100,3000,225,100,875,810,"TI.CI2","","","","","","","","","","",612.5,612.5,216,30.86,956.25,894.26,366,12.2
"TI","IC1","","",2840,26,2840,3255,200,1460,871,"TI.IC1","","","","","","","","","","",2840,2840,14,2,2865,2879.06,64,2.13
"TI","NC1","","",2100,20,2110,2555,190,1750,4889,"TI.NC1","","","","","","","","","","",2009.17,1960.38,442,63.14,2237.19,2254.43,6116,203.87
"TI","NC2","","",2250,"","",0,"","",0,"TI.NC2","","","","","","","","","","","","","","","","","",""
"TIO","AI1",74,"",393,488,393,2567,200,313,13532,"TIO.AI1","","","","","","","","","","",393.8,394.4,824,117.71,331.88,324.01,14844,494.8
"TIO","CI1",74,"",325,50,320,2312,100,221,3945,"TIO.CI1","","","","","","","","","","","","","","",302.39,272.56,2006,66.87
"TIO","CI2","","",20,"","",0,1000,20,1000,"TIO.CI2","","","","","","","","","","","","","","",20,20,4000,133.33
"TIO","IC1",74,"",400,"","",0,100,231,12168,"TIO.IC1","","","","","","","","","","","","","","",391.67,394.15,914,30.47
"TIO","NC1",74,"",272.39,410,340,5070,40,272,14523,"TIO.NC1","","","","","","","","","","",280.44,274.29,718,102.57,326.65,338.32,16779,559.3
"TIO","NC2","","",74.81,"","",0,"","",0,"TIO.NC2","","","","","","","","","","","","","","","","","",""
"TK","AI1","","",30000,"","",0,"","",0,"TK.AI1","","","","","","","","","","","","","","",30000,30000,209,6.97
"TK","CI1","","",32000,8,40000,8,"","",0,"TK.CI1","","","","","","","","","","","","","","","","","",""
"TK","CI2","","",20445.24,"","",0,"","",0,"TK.CI2","","","","","","","","","","","","","","","","","",""
"TK","IC1","","",28500,"","",0,"","",0,"TK.IC1","","","","","","","","","","","","","","","","","",""
"TK","NC1","","",30000,"","",0,32,30000,32,"TK.NC1","","","","","","","","","","","","","","","","","",""
"TK","NC2","","",20445.24,"","",0,"","",0,"TK.NC2","","","","","","","","","","","","","","","","","",""
"TPU","AI1","","",3000,"","",0,"","",0,"TPU.AI1","","","","","","","","","","","","","","","","","",""
"TPU","CI1","","",2490,11,2490,135,"","",0,"TPU.CI1","","","","","","","","","","","","","","","","","",""
"TPU","CI2","","",1178.61,500,3000,2500,"","",0,"TPU.CI2","","","","","","","","","","","","","","","","","",""
"TPU","IC1","","",1500,"","",0,"","",0,"TPU.IC1","","","","","","","","","","","","","","","","","",""
"TPU","NC1","","",500,442,999,442,"","",0,"TPU.NC1","","","","","","","","","","","","","","","","","",""
"TPU","NC2","","",1178.61,10,1000,10,"","",0,"TPU.NC2","","","","","","","","","","","","","","","","","",""
"TRA","AI1","","",2000,500,3500,500,2,2000,2,"TRA.AI1","","","","","","","","","","","","","","",2000,2000,44,1.47
"TRA","CI1","","",2100,28,2900,76,644,1600,644,"TRA.CI1","","","","","","","","","","","","","","",2100,2100,265,8.83
"TRA","CI2","","",846.46,10,2200,10,"","",0,"TRA.CI2","","","","","","","","","","","","","","","","","",""
"TRA","IC1","","",3500,"","",0,69,1700,69,"TRA.IC1","","","","","","","","","","","","","","","","","",""
"TRA","NC1","","",1900,100,2000,100,"","",0,"TRA.NC1","","","","","","","","","","","","","","","","","",""
"TRA","NC2","","",846.46,"","",0,"","",0,"TRA.NC2","","","","","","","","","","","","","","","","","",""
"TRN","AI1","","",500,180,550,225,115,450,2273,"TRN.AI1","","","","","","","","","","",498.17,498.38,569,81.29,470.25,489.22,4875,162.5
"TRN","CI1","","",380,2409,380,3408,10,302,5315,"TRN.CI1","","","","","","","","","","",366.25,366.6,625,89.29,404.2,408.55,1209,40.3
"TRN","CI2","","",187.81,200,650,200,"","",0,"TRN.CI2","","","","","","","","","","","","","","","","","",""
"TRN","IC1","","",500,300,499,1856,500,290,2510,"TRN.IC1","","","","","","","","","","","","","","",500,500,493,16.43
"TRN","NC1","","",559,566,558,2382,25,459,5070,"TRN.NC1","","","","","","","","","","",561.17,561.57,408,58.29,535.06,515.07,7696,256.53
"TRN","NC2","","",187.81,100,475,100,"","",0,"TRN.NC2","","","","","","","","","","","","","","","","","",""
"TRU","AI1","","",489.47,370,490,1985,75,460,11787,"TRU.AI1","","","","","","","","","","",519.63,529.52,4886,698,563.41,561.54,17947,598.23
"TRU","CI1","","",545,170,545,2849,123,465,3847,"TRU.CI1","","","","","","","","","","",576.54,519.73,1157,165.29,617.78,601.71,5642,188.07
"TRU","CI2","","",618.78,497,400,793,"","",0,"TRU.CI2","","","","","","","","","","","","","","",549.75,549.75,13,0.43
"TRU","IC1","","",646.41,244,649,1595,4,500,3449,"TRU.IC1","","","","","","","","","","",669.5,671.51,656,93.71,746.53,683.89,5980,199.33
"TRU","NC1","","",407,20,407,6345,1939,375,4043,"TRU.NC1","","","","","","","","","","",440.88,429.21,6007,858.14,495.96,478.78,26610,887
"TRU","NC2","","",300,202,300,369,"","",0,"TRU.NC2","","","","","","","","","","","","","","","","","",""
"TS","AI1","","",200,30,300,30,101,103,1101,"TS.AI1","","","","","","","","","","","","","","",197.88,197.28,105,3.5
"TS","CI1","","",150,384,199,384,50,116,1131,"TS.CI1","","","","","","","","","","",150,150,444,63.43,158.73,153.47,540,18
"TS","CI2","","",74.81,"","",0,"","",0,"TS.CI2","","","","","","","","","","","","","","","","","",""
"TS","IC1","","",100,90,219,2231,50,100,1790,"TS.IC1","","","","","","","","","","",220,220,80,11.43,220.67,220.95,153,5.1
"TS","NC1","","",250,23,250,23,50,101,700,"TS.NC1","","","","","","","","","","",249.5,249.5,230,32.86,249.5,249.5,230,7.67
"TS","NC2","","",74.81,"","",0,"","",0,"TS.NC2","","","","","","","","","","","","","","","","","",""
"TSH","AI1","","",28681.82,284,30000,296,"","",0,"TSH.AI1","","","","","","","","","","",28333.33,28744.68,47,6.71,27613.64,28094.04,109,3.63
"TSH","CI1","","",27900,1,20000,448,"","",0,"TSH.CI1","","","","","","","","","","",27900,27900,1,0.14,27900,27900,3,0.1
"TSH","CI2","","",16499.62,10,30000,10,"","",0,"TSH.CI2","","","","","","","","","","","","","","","","","",""
"TSH","IC1","","",24900,13,24900,238,4,20100,4,"TSH.IC1","","","","","","","","","","",24900,24900,12,1.71,25192.31,25546.15,65,2.17
"TSH","NC1","","",23000,95,24000,429,18,20000,18,"TSH.NC1","","","","","","","","","","",22083.33,22190.79,38,5.43,23202.78,23012.84,409,13.63
"TSH","NC2","","",16499.62,"","",0,"","",0,"TSH.NC2","","","","","","","","","","","","","","","","","",""
"TUB","AI1","","",180,160,274,10524,310,180,2735,"TUB.AI1","","","","","","","","","","",232.5,270,840,120,238.25,258.75,13552,451.73
"TUB","CI1","","",250,213,250,5356,10,23.9,10,"TUB.CI1","","","","","","","","","","","","","","",241.25,242.17,900,30
"TUB","CI2","","",205.46,200,340,1200,"","",0,"TUB.CI2","","","","","","","","","","","","","","","","","",""
"TUB","IC1","","",200,2526,298,55552,3000,200,3900,"TUB.IC1","","","","","","","","","","","","","","",284.39,283.81,6753,225.1
"TUB","NC1","","",251,210,269,14780,460,251,6590,"TUB.NC1","","","","","","","","","","",255.25,259.33,1020,145.71,261.12,281.43,7420,247.33
"TUB","NC2","","",200,300,190,819,"","",0,"TUB.NC2","","","","","","","","","","","","","","","","","",""
"UTS","AI1",2200,"",5200,2,5200,468,189,4200,2219,"UTS.AI1","","","","","","","","","","",5137.5,5297.37,167,23.86,4870.16,5069,335,11.17
"UTS","CI1",2200,"",3000,111,4980,842,94,3000,244,"UTS.CI1","","","","","","","","","","",3988.75,3911.92,52,7.43,3917.86,3887.14,133,4.43
"UTS","CI2","","",6000,50,10000,50,300,4000,300,"UTS.CI2","","","","","","","","","","","","","","","","","",""
"UTS","IC1",2200,"",5400,223,5400,531,44,3100,894,"UTS.IC1","","","","","","","","","","",4864,4570,48,6.86,4999.78,4843.61,238,7.93
"UTS","NC1",2200,"",4990,70,4900,572,30,3620,1834,"UTS.NC1","","","","","","","","","","",3974.5,4261.78,506,72.29,4016.85,4217.37,876,29.2
"UTS","NC2","","",3000,"","",0,"","",0,"UTS.NC2","","","","","","","","","","","","","","","","","",""
"VCB","AI1","","",380000,1,380000,2,"","",0,"VCB.AI1","","","","","","","","","","","","","","",380000,380000,1,0.03
"VCB","CI1","","",350000,1,485000,3,"","",0,"VCB.CI1","","","","","","","","","","","","","","","","","",""
"VCB","CI2","","",327443.5,"","",0,"","",0,"VCB.CI2","","","","","","","","","","","","","","","","","",""
"VCB","IC1","","",450000,1,740000,1,"","",0,"VCB.IC1","","","","","","","","","","","","","","","","","",""
"VCB","NC1","","",450000,1,450000,1,"","",0,"VCB.NC1","","","","","","","","","","","","","","","","","",""
"VCB","NC2","","",327443.5,"","",0,"","",0,"VCB.NC2","","","","","","","","","","","","","","","","","",""
"VEG","AI1",88,"",220,4309,220,18651,57,192,6983,"VEG.AI1","","","","","","","","","","",210.67,219.6,704,100.57,209.92,214.75,4147,138.23
"VEG","CI1",88,"",240,317,240,2360,500,215,4505,"VEG.CI1","","","","","","","","","","",227.5,232.49,178,25.43,227.83,226.06,2824,94.13
"VEG","CI2","","",170,936,160,1721,"","",0,"VEG.CI2","","","","","","","","","","","","","","",170,170,4,0.13
"VEG","IC1",88,"",228.6,271,229,12315,950,196,37813,"VEG.IC1","","","","","","","","","","",214.46,214.16,3804,543.43,213.91,214.98,21596,719.87
"VEG","NC1",88,"",267,15,267,7841,419,240,13110,"VEG.NC1","","","","","","","","","","",258.3,252.41,1856,265.14,255.49,255.05,9698,323.27
"VEG","NC2","","",150,100,215,100,"","",0,"VEG.NC2","","","","","","","","","","","","","","","","","",""
"VG","AI1","","",2800,90,2800,6816,248,2010,2538,"VG.AI1","","","","","","","","","","",2503.75,2588.72,344,49.14,2641.17,2551.09,1522,50.73
"VG","CI1","","",2980,100,2970,2752,1000,2000,1050,"VG.CI1","","","","","","","","","","",2980,2980,18,2.57,2870.42,2863.14,159,5.3
"VG","CI2","","",3200,76,3200,76,"","",0,"VG.CI2","","","","","","","","","","","","","","",3200,3200,3,0.1
"VG","IC1","","",2950,20,2890,1132,4,2010,2269,"VG.IC1","","","","","","","","","","","","","","",2961.25,2970.59,51,1.7
"VG","NC1","","",2700,6,2700,1128,50,2350,2170,"VG.NC1","","","","","","","","","","",2688,2692.54,397,56.71,2881.16,2717.78,2840,94.67
"VG","NC2","","",2500,20,2000,40,"","",0,"VG.NC2","","","","","","","","","","","","","","","","","",""
"VIT","AI1","","",72,"","",0,500,200,569,"VIT.AI1","","","","","","","","","","","","","","",136,136,800,26.67
"VIT","CI1","","",799,72,799,111,9,500,206,"VIT.CI1","","","","","","","","","","",799,799,50,7.14,791.13,797.51,463,15.43
"VIT","CI2","","",329.24,"","",0,"","",0,"VIT.CI2","","","","","","","","","","","","","","","","","",""
"VIT","IC1","","",800,"","",0,50,70,50,"VIT.IC1","","","","","","","","","","","","","","","","","",""
"VIT","NC1","","",950,71,1050,71,5,230,5,"VIT.NC1","","","","","","","","","","","","","","",773.33,656.64,301,10.03
"VIT","NC2","","",329.24,"","",0,"","",0,"VIT.NC2","","","","","","","","","","","","","","","","","",""
"VSC","AI1","","",30000,"","",0,"","",0,"VSC.AI1","","","","","","","","","","","","","","","","","",""
"VSC","CI1","","",24500,14,21900,15,"","",0,"VSC.CI1","","","","","","","","","","","","","","","","","",""
"VSC","CI2","","",16575.81,"","",0,"","",0,"VSC.CI2","","","","","","","","","","","","","","","","","",""
"VSC","IC1","","",16575.81,"","",0,"","",0,"VSC.IC1","","","","","","","","","","","","","","","","","",""
"VSC","NC1","","",12500,"","",0,"","",0,"VSC.NC1","","","","","","","","","","","","","","","","","",""
"VSC","NC2","","",16575.81,"","",0,"","",0,"VSC.NC2","","","","","","","","","","","","","","","","","",""
"W","AI1","","",12000,297,12000,308,100,7510,108,"W.AI1","","","","","","","","","","","","","","",10125,9547.17,159,5.3
"W","CI1","","",9700,263,9750,799,200,7500,210,"W.CI1","","","","","","","","","","",9700,9700,90,12.86,8835,8758.16,201,6.7
"W","CI2","","",6247.95,10,12000,10,"","",0,"W.CI2","","","","","","","","","","","","","","","","","",""
"W","IC1","","",9800,20,10000,110,100,7500,100,"W.IC1","","","","","","","","","","","","","","",9800,9800,1,0.03
"W","NC1","","",7490,17,18900,117,200,7000,220,"W.NC1","","","","","","","","","","","","","","",7628.64,7650.22,591,19.7
"W","NC2","","",6247.95,"","",0,10,8000,10,"W.NC2","","","","","","","","","","","","","","","","","",""
"WAI","AI1","","",70000,20,117000,173,10,75000,10,"WAI.AI1","","","","","","","","","","","","","","",99750,86599.01,101,3.37
"WAI","CI1","","",125000,10,125000,15,10,90000,10,"WAI.CI1","","","","","","","","","","","","","","",117500,119230.77,13,0.43
"WAI","CI2","","",100000,4,200000,4,"","",0,"WAI.CI2","","","","","","","","","","","","","","","","","",""
"WAI","IC1","","",95000,"","",0,4,90000,8,"WAI.IC1","","","","","","","","","","","","","","","","","",""
"WAI","NC1","","",100000,8,120000,8,5,75000,55,"WAI.NC1","","","","","","","","","","",100000,100000,4,0.57,99210,96923.81,21,0.7
"WAI","NC2","","",51897.8,"","",0,10,90000,10,"WAI.NC2","","","","","","","","","","","","","","","","","",""
"WAL","AI1","","",5250,1800,5400,2054,60,4400,160,"WAL.AI1","","","","","","","","","","","","","","","","","",""
"WAL","CI1","","",5490,861,5490,921,50,900,60,"WAL.CI1","","","","","","","","","","","","","","","","","",""
"WAL","CI2","","",2799.38,10,6000,18,"","",0,"WAL.CI2","","","","","","","","","","","","","","","","","",""
"WAL","IC1","","",5500,"","",0,"","",0,"WAL.IC1","","","","","","","","","","","","","","","","","",""
"WAL","NC1","","",5500,160,6600,160,"","",0,"WAL.NC1","","","","","","","","","","","","","","",4163.33,4205.79,215,7.17
"WAL","NC2","","",2799.38,"","",0,"","",0,"WAL.NC2","","","","","","","","","","","","","","","","","",""
"WCB","AI1","","",690000,1,650000,2,1,450000,1,"WCB.AI1","","","","","","","","","","","","","","",511000,516000,10,0.33
"WCB","CI1","","",574000,1,580000,2,1,250000,1,"WCB.CI1","","","","","","","","","","","","","","","","","",""
"WCB","CI2","","",329003.5,"","",0,"","",0,"WCB.CI2","","","","","","","","","","","","","","","","","",""
"WCB","IC1","","",799000,2,799000,9,1,200000,1,"WCB.IC1","","","","","","","","","","","","","","","","","",""
"WCB","NC1","","",545000,12,545000,13,1,500000,1,"WCB.NC1","","","","","","","","","","","","","","",545000,545000,3,0.1
"WCB","NC2","","",329003.5,"","",0,"","",0,"WCB.NC2","","","","","","","","","","","","","","","","","",""
"WIN","AI1","","",10000,400,11500,1292,160,10000,1300,"WIN.AI1","","","","","","","","","","",10800,10800,126,18,11318.18,11301.32,986,32.87
"WIN","CI1","","",9000,19,11400,324,80,9000,1322,"WIN.CI1","","","","","","","","","","",10450,9138.1,21,3,9582.14,8817.86,637,21.23
"WIN","CI2","","",10000,100,13000,100,"","",0,"WIN.CI2","","","","","","","","","","","","","","","","","",""
"WIN","IC1","","",10000,40,13000,436,200,9000,2037,"WIN.IC1","","","","","","","","","","",10000,10000,230,32.86,10359.5,10066.49,716,23.87
"WIN","NC1","","",10300,57,11200,1167,34,10300,1515,"WIN.NC1","","","","","","","","","","",10675,10726.09,389,55.57,11816.3,11969.39,2139,71.3
"WIN","NC2","","",5000,10,12000,10,"","",0,"WIN.NC2","","","","","","","","","","","","","","","","","",""
"WM","AI1","","",14000,49,14000,49,20,9000,25,"WM.AI1","","","","","","","","","","","","","","",14000,14000,1,0.03
"WM","CI1","","",10000,1,19000,1,"","",0,"WM.CI1","","","","","","","","","","","","","","","","","",""
"WM","CI2","","",6809.4,"","",0,"","",0,"WM.CI2","","","","","","","","","","","","","","","","","",""
"WM","IC1","","",9800,"","",0,"","",0,"WM.IC1","","","","","","","","","","","","","","","","","",""
"WM","NC1","","",15000,160,15000,172,100,1,100,"WM.NC1","","","","","","","","","","","","","","","","","",""
"WM","NC2","","",6809.4,"","",0,"","",0,"WM.NC2","","","","","","","","","","","","","","","","","",""
"WOR","AI1","","",150000,3,150000,3,10,100000,20,"WOR.AI1","","","","","","","","","","","","","","",150000,150000,7,0.23
"WOR","CI1","","",100000,"","",0,7,135000,7,"WOR.CI1","","","","","","","","","","","","","","","","","",""
"WOR","CI2","","",85142.4,2,140000,2,"","",0,"WOR.CI2","","","","","","","","","","","","","","","","","",""
"WOR","IC1","","",135000,1,135000,1,10,100000,20,"WOR.IC1","","","","","","","","","","","","","","","","","",""
"WOR","NC1","","",140000,3,140000,3,3,100000,21,"WOR.NC1","","","","","","","","","","","","","","","","","",""
"WOR","NC2","","",85142.4,"","",0,"","",0,"WOR.NC2","","","","","","","","","","","","","","","","","",""
"WR","AI1",50000,"",110000,1,110000,2,100,50000,100,"WR.AI1","","","","","","","","","","","","","","",110000,110000,1,0.03
"WR","CI1",50000,"",100000,1,150000,1,100,50000,100,"WR.CI1","","","","","","","","","","","","","","","","","",""
"WR","CI2","","",78197.61,1,275000,1,"","",0,"WR.CI2","","","","","","","","","","","","","","","","","",""
"WR","IC1",50000,"",100000,"","",0,100,50000,100,"WR.IC1","","","","","","","","","","","","","","",100000,100000,2,0.07
"WR","NC1",50000,"",98000,5,280000,5,100,50000,100,"WR.NC1","","","","","","","","","","","","","","","","","",""
"WR","NC2","","",78197.61,"","",0,"","",0,"WR.NC2","","","","","","","","","","","","","","","","","",""
"WS","AI1","","",7970,29,7970,575,50,7000,82,"WS.AI1","","","","","","","","","","",7970,7970,2,0.29,8022.5,8048.21,179,5.97
"WS","CI1","","",8500,61,8500,364,20,6700,70,"WS.CI1","","","","","","","","","","",8500,8500,39,5.57,8500,8500,39,1.3
"WS","CI2","","",2603.43,100,10000,100,100,6000,100,"WS.CI2","","","","","","","","","","","","","","","","","",""
"WS","IC1","","",10000,4,10000,251,38,6000,54,"WS.IC1","","","","","","","","","","",8050,7562.5,8,1.14,7400,7000,13,0.43
"WS","NC1","","",8700,95,8700,196,100,7200,170,"WS.NC1","","","","","","","","","","",8237.5,8409.59,146,20.86,8435,8391.28,321,10.7
"WS","NC2","","",2603.43,20,9000,20,"","",0,"WS.NC2","","","","","","","","","","","","","","","","","",""
"ZIR","AI1","","",400,"","",0,200,254,1900,"ZIR.AI1","","","","","","","","","","",400,400,40,5.71,400,400,540,18
"ZIR","CI1","","",400,874,399,2874,100,271,1580,"ZIR.CI1","","","","","","","","","","","","","","","","","",""
"ZIR","CI2","","",117.55,100,500,100,"","",0,"ZIR.CI2","","","","","","","","","","","","","","","","","",""
"ZIR","IC1","","",400,149,400,252,200,30,200,"ZIR.IC1","","","","","","","","","","","","","","",400,400,101,3.37
